ID;Deal ID;Data source type;URL;File;Publication title;Date;Name;Organisation;Email;Phone;Open Contracting ID;Comment on data source
9XiOlebt;8394;Research Paper / Policy Report;https://www.tandfonline.com/doi/full/10.1080/0376835X.2020.1799758;uploads/hartmann_etal_2020.pdf;Large investments, small farmers: A financialisation perspective on value chains in a development corridor;2020-08-15;;;;;;
tzyfLQXd;8394;Crowdsourcing;;;;;Gideon Hartmann;University of Cologne;;;;
2kGdLkh0;8394;Company sources;https://medium.com/@ClintonFdn/notes-from-the-field-rwanda-malawi-tanzania-5d4dd8d5c3ce;uploads/Notes from the Field_ Rwanda, Malawi, Tanzania _ by Clinton Foundation _ Medium.pdf;Notes from the Field: Rwanda, Malawi, Tanzania;2015-10-18;Walker Morris, CEO Clinton Development Initiative;;;;;
L464Xl9E;8394;Research Paper / Policy Report;https://www.tandfonline.com/doi/pdf/10.1080/0376835X.2020.1799758?download=true;uploads/Large investments  small farmers  A financialisation perspective on value chains in a development corridor_gKxGbW3.pdf;Large Investments, small farmers : A financialisation perspective on value chains in development corridor;2021;Gideon Hartman, Innocent Mwaka & Dannenberg;;;;;
st710L3v;8397;Government sources;https://www.list-org.com/company/235707;uploads/llc-_lebedyanskoe_-inn_-4811010310.pdf;;;;;;;;General information about the company
YaxoP-h1;8397;Government sources;https://egrul.nalog.ru/index.html;uploads/ul-1074811000648-20201013131411.pdf;;;;;;;;Lebedianskoje LLC
-RhXGPIx;8397;Media report;https://rg.ru/2020/08/07/reg-cfo/v-lipeckoj-oblasti-sobiraiut-rekordnyj-urozhaj.html;uploads/.pdf_mBOEM1R;A record harvest is being harvested in the Lipetsk region;2020;;;;;;
wtUJQUwm;8397;Government sources;https://egrul.nalog.ru/index.html;uploads/ul-1094811000745-20201013131510.pdf;;;;;;;;Agronova-L LLC
YcEV-WXE;8397;Government sources;https://egrul.nalog.ru/index.html;uploads/ul-1147746010213-20201013131608.pdf;;;;;;;;Dolgosrochnyje investycjii LLC
amI2FVAm;8397;Media report;https://www.perm.kp.ru/daily/26166.5/3053549/;uploads/__FClQFFV.pdf;"LLC Lebedyanskoye: ""We are focused on reducing the cost of production""";2013;;;;;;Info about land bank [2013]
gcGxTTIM;8397;Media report;https://www.rostov.kp.ru/daily/26800/3835217/;uploads/.pdf_wTRAdYm;"""The earth will always feed - you just need to love and be able to work""";2018;;;;;;Land bank 2018
lVcYLJ4f;8397;Media report;https://lipetsknews.ru/articles/obshchestvo/agrofirma-lebedyanskoe-zaplatit-za-gibel-tysyach-pchyol-v-lipeckoy-oblasti;uploads/agrofirm-_lebedyanskoe_-will-pay-for-the-death-of-thousands-of-bees-in-lipetsk-region-_-lipetsknews-lipetsk-news-portal.pdf;"Agrofirm ""Lebedyanskoe"" will pay for the death of thousands of bees in the Lipetsk region";2019;;;;;;
0BvAF0D5;8397;Media report;https://www.agroinvestor.ru/investments/news/29159-bankir-roman-avdeev-prodal-kholding-agronova-l/;uploads/Банкир Роман Авдеев продал холдинг «Агронова-Л» — Агроинвестор_compressed_DsPafNW.pdf;Banker Roman Avdeev sold the Agronova-L holding;2017-11-26;;;;;;Previous ownership change
79Qcvm-Z;8401;Company sources;http://www.aston.ru/en/products/zernovye/;uploads/grain_aston.pdf;;;;;;;;Web-site of the Aston
q7i9YCk8;8401;Company sources;http://www.aston.ru/contacts/ooo-yubileynoe/;uploads/llc-_jubilee_.pdf;;;;;;;;General info about the company
k8LNsXZe;8401;Media report;http://dontr.ru/novosti/373892-rabotniki-kolkhoza-v-stanitse-bokovskoj-boryutsya-za-zemlyu/;uploads/Работники колхоза в станице Боковской борются за землю - DONTR.RU.pdf;Collective farm workers in the village of Bokovskaya are fighting for land;2007;;;;;;
nT7IlVew;8401;Government sources;https://www.list-org.com/company/4831313;uploads/llc-_yubileynoe_-inn_-6104004410.pdf;;;;;;;;General information about Yubileynoje LLC
tIKkSsS5;8401;Government sources;https://egrul.nalog.ru/index.html;uploads/ul-1076104000059-20201016102719.pdf;;;;;;;;Yubileynoje
Xaht3DCu;8401;Government sources;https://egrul.nalog.ru/index.html;uploads/ul-1096194001683-20201016102820.pdf;;;;;;;;Aston JSC
eL96QcjU;8401;Media report;https://www.oilworld.ru/news/25781;uploads/В составе «АСТОН» появится новый сельскохозяйственный актив - OilWorld.ru - все масла мира.pdf;ASTON will have a new agricultural asset;2007;;;;;;
UdwuKght;8437;Company sources;https://www.orano.group/docs/default-source/orano-doc/expertises/producteur-uranium/rse-etudes-de-cas/v1_it_niger_irhazer_en.pdf?sfvrsn=69008381_2;uploads/v1_it_niger_irhazer_en.pdf;NIGER, A NEW PHASE FOR THE IRHAZER PROJECT;2014-07-08;;;;;;"URL not working: http://canada.orano.group/EN/niger-776/niger-a-new-phase-for-the-irhazer-project.html
Data source extracted from the corporate social responsibility report 2018 of Orano company."
OT5Ao5fy;8437;Company sources;https://www.orano.group/docs/default-source/orano-doc/finance/publications-financieres-et-reglementees/2019/orano_2019_annual_activity_report.pdf?sfvrsn=2abbc744_8;uploads/orano_2019_annual_activity_report.pdf;Orano Annual Activity Report 2019;2019;;Orano group;;;;
Z9yyH-Td;8437;Personal information;;-confidential-;Niger Nasser;2020-10-28;Nasser Sani Baré;AREN;nassersanibaar@yahoo.fr;;;Overview of land deals provided by Nasser Bare to Wytske in response to find country informants.
wMQy3ZcH;8437;Company sources;https://www.orano.group/docs/default-source/orano-doc/expertises/producteur-uranium/rapport-de-responsabilit%C3%A9-soci%C3%A9tal/p28_niger_engagement_societal.pdf?sfvrsn=788ddd11_4;uploads/p28_niger_engagement_societal.pdf;OUR SOCIETAL COMMITMENT in Niger FROM 2006 TO 2016;2016;;Orano group;;;;
6fnKHkyf;8437;Company sources;https://www.sa.areva.com/news-areva-commits-to-reinforce-nigers-food-security#:~:text=%E2%80%9CThis%20project%20aims%20to%20radically,distribution%20of%20their%20country's%20resources.;uploads/ArevaSA - AREVA commits to reinforce Niger’s food security.pdf;AREVA commits to reinforce Niger’s food security;2013;;Orano;;;;signing of a financing agreement for the pilot phase of the IRHAZER project
dLya7mYU;8455;Media report;https://www.farmlandgrab.org/post/27918-indian-owned-firm-s-30-mn-investment-aims-to-revive-agriculture-in-ghana;uploads/farmlandgrab.org _ Indian-owned firm's $30 mn investment aims to revive agriculture in Ghana.pdf;Indian-owned firm's $30 mn investment aims to revive agriculture in Ghana;2018-02-25;;Farmlandgrab;;;;Investor information and size information
bcb-TpBi;8455;Media report;https://sourcing.freshdi.com/buyer/udvvmbtni6;uploads/Park Agro Tech.pdf;Overview of Park Agro Tech Limited Ghana;2025-05-19;;;;;;Company information
2M22rrKI;8548;Other;;-confidential-;;2020-09-17;;;;;;shapefile that contains unofficial information (size and contract number)
Rzdx-47v;8548;Research Paper / Policy Report;https://balilatfo.kemendesa.go.id/index.php/publikasi/getdata/CAHAYA_BARU_ISI.pdf;uploads/pt-putra-bangun-bersama_2_compressed.pdf;;;;;;;;research paper providing information about location and contract number
AxGb0gxH;8548;Research Paper / Policy Report;https://repo-dosen.ulm.ac.id/bitstream/handle/123456789/18049/1.%20Buku%20Sebelum_Tanggung%20Jawab%20Sosial%20dan%20Lingkungan%20Perusahaan%20Sawit.pdf?sequence=1;uploads/pt-putra-bangun-bersama_1.pdf;;;;;;;;"contains information about parent company and spendings for local community projects; paper also mentions deal size but that size refers to the Location permit and the Plantation Business permit (IUP) and not the HGU size"
XFmmq3w2;8560;Other;;-confidential-;;2020-09-17;;;;;;shapefile that contains unofficial information (size and contract number).
4vyNHdk_;8560;Research Paper / Policy Report;https://ppjp.ulm.ac.id/journals/index.php/fag/article/download/2634/2158;uploads/16009_1.pdf;;;;;;;;qualitativ research paper how the operating company effects live of the local community
b9MnTrUX;8560;Company sources;https://www.dbs.com.sg/vickers/en/research/insights/181031_insights_tight_supply_to_help_prices.page;uploads/16009_2.pdf;;;;;;;;report mentions the parent company and size
DtW_w93v;8560;Company sources;https://rspo.org/file/acop2017/submissions/genting%20plantations%20berhad-ACOP2017.pdf;uploads/16009_3.pdf;;;;;;;;rspo document mentions that the company is rspo certified
eaX2SjkW;8560;Media report;https://www.borneonews.co.id/berita/72834-akuisisi-lahan-oleh-genting-plantations-di-kalimantan-positif;;Land Acquisition By Genting Plantations in Kalimantan Positive;2017-08-23;;;;;;Genting Plantations Bhd's move to acquire a palm oil plantation company in Kalimantan was positive for the long term by some analysts.
1FXxXwfS;8586;Personal information;;-confidential-;;;Mohamadou DIEYE;Senegal NLO;dieyemohamadou@gmail.com;;;Excel file received from Angela
KDbwV9lG;8592;Personal information;;-confidential-;Copy of base for assistance;;Mohamadou DIEYE;ISRA/BAME;dieyemohamadou@gmail.com;;;Senegal NLO
BXOitlov;8592;Media report;https://www.la-croix.com/Monde/Afrique/Au-Senegal-Matam-dernier-rempart-contre-desert-2019-08-02-1201038958;uploads/Au Sénégal, Matam, dernier rempart contre le désert_BMcZ62t.pdf;Au Sénégal, Matam, dernier rempart contre le désert;2019-08-02;Antoine d’Abbundo;;;;;
qEHDGtFv;8669;Personal information;;-confidential-;;;Mohamadou DIEYE.;ISRA/BAME;dieyemohamadou@gmail.com;;;"Senegal NLO

I have corrected country of registration / origin in the copy of base for assistance file"
g1d0PE6Y;8669;Personal information;;;interview ;2024-07-10;Mohamadou DIEYE;ISRA-BAME;dieyemohamadou@gmail.com;;;Sénégal
YBRRmpSN;8669;Research Paper / Policy Report;;uploads/lavigne-delville-et-al-2022-agrobusiness-sans-depossession.pdf;Développer l’agrobusiness sans déposséder les paysans;2021-10;Mohamadou DIEYE;ISRA-BAME;dieyemohamadou@gmail.com;;;Sénégal
Gfts6mpS;8669;Research Paper / Policy Report;;uploads/Rapport_de_l_Atelier_de_restitution_et_de_mise_ne_débat___QFS___Mont-Rolland_30.12.2022_VF_LHnmm4M.pdf;RAPPORT ATELIER DE RESTITUTION ET DE MISE EN DÉBAT EXPÉRIENCE D’IMPLANTATION D’UN AGROBUSINESS SANS DÉPOSSEDER LES TERRES DES PAYSANS;2022-12-30;Mohamadou DIEYE;ISRA-BAME;dieyemohamadou@gmail.com;;;Sénégal
MkZMWoZA;8669;Research Paper / Policy Report;;uploads/Rapport-Restitution-capiatlisation-modele-implantation-QFS-a-Mont-Rolland-vf-der-3.pdf;Expérience d'implantation d'une entreprise agrobusiness : Cas de Quality Fruit Sénégal (QFS) à Mont-Rolland, Thiès;2022-10-8;Mohamadou DIEYE;ISRA-BAME;dieyemohamadou@gmail.com;;;Sénégal
peK6lYHB;8669;Media report;https://www.youtube.com/watch?v=RFA2N20iJ98;uploads/SOURCE_8669_6.pdf;Mont-Rolland, la ferme Qualité Fruits Sénégal (QFS) impulse le développement local;2020-07-17;Mohamadou DIEYE;ISRA-BAME;dieyemohamadou@gmail.com;;;Sénégal
v740xo57;8669;Media report;https://www.seneplus.com/societe/mont-rolland-la-success-story-dune-ferme-agricole;uploads/SOURCE_8669_7.pdf;A MONT-ROLLAND, LA SUCCESS STORY D’UNE FERME AGRICOLE;2023-03-31;Mohamadou DIEYE;ISRA-BAME;dieyemohamadou@gmail.com;;;Sénégal
EvPZTgY6;8679;Company sources;http://rossafrica.com/index.php/nigeria/;uploads/Nigeria’s Valentine’s Chicken getting new hatchery _ WATTAgNet _ WATTPoultry.com.pdf;VALENTINE CHICKENS LTD BRIEF HISTORY;2015;;;;;;Ross Africa, a strategic  partner of CBH
mexzTdtJ;8679;Research Paper / Policy Report;https://www.researchgate.net/publication/332267649_AN_ASSESSMENT_OF_SHONGA_FARMS_HOLDING_NIGERIA_LTD;uploads/ShongaFarms.pdf;AN ASSESSMENT OF SHONGA FARMS HOLDING NIGERIA LTD;2019;"Olowojolu Olakunle; Ake Modupe; Ogundele Oluwaseun & Afolayan Magdalene";;;;;Journal of Sciences and Multidisciplinary Research Volume 11, No. 1, 2019
Nw8ZTEcu;8679;Media report;https://www.wattagnet.com/articles/28971-nigerias-valentines-chicken-getting-new-hatchery;uploads/Nigeria’s Valentine’s Chicken getting new hatchery _ WATTAgNet _ WATTPoultry.pdf;Nigeria’s Valentine’s Chicken getting new hatchery;2016-11-26;;wattagnet;;;;
ANp9sajN;8687;Government sources;https://usr.minjust.gov.ua/content/free-search/person-result;uploads/Portal_DBfAUDs.pdf;;2024-08-25;;;;;;Operating company account number in the National register of entities - 39140299
le8UHGG2;8687;Media report;https://latifundist.com/kompanii/735-aik-grupp;uploads/АІК Груп — Latifundist.com_MmyrfIQ.pdf;;2024-08-22;;;;;;Media report about the agroholding (AIK)
tvgvw-L_;8687;Other;https://zakononline.com.ua/court-decisions/show/82657301;uploads/Ухвала суду від 28.01.2019 по справі № 677_1139_18 Красилівський районний суд Хмельницької області _ ZakonOnline - Право знати!.pdf;;2019-01-28;;;;;;Example of court investigation on the course of land conflicts between Agroinvestzerno LLC and Ritter Bio Agro LLC
Ep_VCzx4;8687;Government sources;https://khm.dcz.gov.ua/publikaciya/organizovuyemo-profesiyne-navchannya-dlya-bezrobitnyh;uploads/__pZVHXZx.pdf;;2021-03-25;;;;;;Media ad about Agroinvestzerno's sponsorship of educational program
ESvzOxSV;8687;Media report;http://charivne.info/news/28669-oleksandr-mondrush--zolota-zemlya-abo-na-koho-pratsyuye-antyrejderskyj-ahrarnyj-shtab;uploads/_-__o80z8jK.pdf;;2017-08-22;;;;;;Media repost about land conflict between Agroinvestzerno LLC and Ritter Bio Agro LLC
pBdYx1Ts;8687;Government sources;https://starosynjavska-gromada.gov.ua/news/1558963051/;uploads/__xIggMvY.pdf;;2019-05-27;;;;;;Social aid in local infrastructure
Yr052XER;8687;Government sources;https://starosynjavska-gromada.gov.ua/news/17-46-37-13-04-2016/;uploads/__O97tC8N.pdf;;2016-04-13;;;;;;Social aid in fighting landfill problem
WpntEM3f;8687;Government sources;https://starosynjavska-gromada.gov.ua/news/1585320742/;uploads/ПЕРЕЖИТИ СПІЛЬНИМИ ЗУСИЛЛЯМИ _ Старосинявська селищна рада_vqKELZx.pdf;;2020-03-27;;;;;;Financial aid for fighting Covid-19
fZRoE9M9;8687;Other;https://youcontrol.com.ua/en/contractor/?id=5834042&tb=file#express-universal-file;uploads/LLC _AGROINVESTZERNO_ - YouControl.pdf;;2024-08-25;;;;;;General information about the operating company from the aggregator of national registers. Number of employees.
6IpW3Ges;8687;Other;https://youcontrol.com.ua/en/catalog/gb-card/08755768/;uploads/MURELLI INVESTMENT LTD — 08755768, London , Great Britain. Free business summary — YouControl_Kod2H5L.pdf;;2024-08-18;;;;;;General information about the parent company from the aggregator of national registers.
1KFaQOuG;8687;Government sources;https://find-and-update.company-information.service.gov.uk/company/08755768;uploads/MURELLI INVESTMENT LTD overview - Find and update company information - GOV.UK_9WqjVHQ.pdf;;2024-08-18;;;;;;General information about the parent company
IM1jaV72;8687;Other;https://youcontrol.com.ua/en/contractor/?id=5834042&tb=external-economies;uploads/LLC _AGROINVESTZERNO_exp - YouControl.pdf;;2024-08-25;;;;;;Information on the export of products from the aggregator of national registers
hCljsbuv;8687;Media report;https://tripoli.land/ua/farmers?s_all=39140299;uploads/Фермерські господарства України_lGI7fAP.pdf;;2022-01-01;;;;;;About crops production
q3AwTvZt;8687;Media report;https://agrotimes.ua/article/pyvovarnyj-yachmin-cze-vygidno/;uploads/Пивоварний ячмінь — це вигідно - AgroTimes_kSka4ev.pdf;;2024-03-13;;;;;;Cultivation of malting barley
6wVgJ1x1;8687;Government sources;https://krasyliv-rada.gov.ua/osvita-10-40-33-12-12-2023/;uploads/Освіта _ Красилівська міська територіальна громада Красилівська міська рада Хмельницької області.pdf;;2024-01-01;;;;;;Purchase of equipment for the cafeteria of the Zapadynska gymnasium 
vkbJX5-s;8690;Government sources;https://usr.minjust.gov.ua/content/free-search;uploads/Portal_0wEgQkP.pdf;;2024-08-18;;;;;;Operating company account number in the National register of entities - 34744719
uQ1PwzG-;8690;Other;https://youcontrol.com.ua/en/contractor/?id=12192038#express-universal-file;uploads/LLC _КYRULOVETSKE AND C_ - YouControl.pdf;;2024-08-18;;;;;;General information about the operating company from the aggregator of national registers. Number of employees.
w-5emAbm;8690;Other;https://youcontrol.com.ua/en/catalog/gb-card/08755768/;uploads/MURELLI INVESTMENT LTD — 08755768, London , Great Britain. Free business summary — YouControl.pdf;;2024-08-18;;;;;;General information about the parent company from the aggregator of national registers.
1ridD12b;8690;Government sources;https://find-and-update.company-information.service.gov.uk/company/08755768;uploads/MURELLI INVESTMENT LTD overview - Find and update company information - GOV.UK.pdf;;2024-08-18;;;;;;General information about the parent company.
XiAZfn80;8690;Other;https://youcontrol.com.ua/en/contractor/?id=12192038&tb=external-economies;uploads/LLC _КYRULOVETSKE AND C_exp - YouControl.pdf;;2024-08-18;;;;;;Information on the export of products from the aggregator of national registers
M-IKFYRw;8690;Other;https://fr.importgenius.com/ukraine/exporters/%D1%82%D0%BE%D0%B2-%D0%BA%D1%83%D1%80%D0%B8%D0%BB%D0%BE%D0%B2%D0%B5%D1%86%D1%8C%D0%BA%D0%B5-%D1%96-%D0%BA;uploads/Тов Куриловецьке І К Експорт записів _ Миттєвий доступ _ ImportGenius.pdf;;2022-04-07;;;;;;Public data aggregator site about the export operations
LwmU9Ss-;8690;Media report;http://www.golos.com.ua/article/304971;uploads/«Просто підробляли печатки і підписи...».pdf;;2018-07-07;;;;;;Media report about the land conflict
